,created_at,id,full_text,source,retweet_count,favorite_count,hashtags,user_screen_name,user_location,user_followers_count,user_verified,user_handle,sentiments_absa,sentiments
974,Feb 27,1.37e+18,covid-19 vaccine doses administered: usa: 70.45 million china: 40.52 million european union: 31.71 million uk: 19.91 million india: 14.24 million,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"CoronaVirusUpdates,CoronaVaccine",imayanmajumdar,India,343,False,,1,
975,Feb 27,1.37e+18,covid-19 vaccine at private hospitals capped at rs 250 per dose; free coronavirus vaccination at government hospitals,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,2,"COVID19,Coronavirus,COVID19Vaccination,CoronavirusOutbreak,HealthMinistry",latestly,"Mumbai, India",68492,True,,1,
976,Feb 27,1.37e+18,covid-19 vaccine price fixed at rs. 250/dose in private hospitals: sources nanavati hospital from 1st march,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,KamathSujay,mumbai,139,False,,0,
977,Feb 27,1.37e+18,"i am 75 years old. am living in 103, saffron blocks, niho scottish garden ahinsa khand 2 indirapuram ghaziabad uttar pradesh. do not want to go for vaccination any hospital or center but am ready to take vaccine. what can do ??","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,coronavirus,shivkzt1,"indirapuram, ghaziabad",7,False,,0,
978,Feb 27,1.37e+18,covid-19 vaccine price at private facilities capped at rs 250 per dose read story |,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",10,152,,ani_digital,India,167436,True,,0,
979,Feb 27,1.37e+18,new story on npr: advisory panel recommends fda approve johnson & johnson vaccine for emergency use news,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,gunshe1,"Hyderabad,India",949,False,,1,
980,Feb 27,1.37e+18,"people can get paid shots of anti- vaccines from march 1, 2021. goi has fixed rs 250 as rate of the vaccine shot. states have been given the freedom to choose pvt hospitals. goi is expected to make an official announcement on sunday.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6,14,COVID19,SinghPramod2784,Delhi,8091,False,,0,
981,Feb 27,1.37e+18,the union government has fixed the price of vaccines at rs 250 for dose available at private hospitals.,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",0,0,"Corona,CoronaVaccine,CoronaVaccineCost,CoronaVaccinePrice,CORONAVIRUS,COVID19,COVID19VaccinePrice,Vaccination,VaccineCost",GeraMudit,"New Delhi,India",264,False,,0,
982,Feb 27,1.37e+18,i have 2 questions. 1) if government gave covid free run then why not allowing covid vaccines to be free too? 2) what vaccine will pm modi be using? am not confident of anything else other than that. opposition must question.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,,VORdotcom,"Mumbai, India",34852,True,,0,
983,Feb 27,1.37e+18,"at this point anyone siding with and is racist. using the virus to refer to asians and wishing for vaccine and ""vacation"" to nk is playful banter and calling it out is entertainment. disgusting","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,7,"Bayern3_racism,MatuschikOUT,Bayern3_Rassismus",kb_ot07,India,140,False,,-1,
984,Feb 27,1.37e+18,covid vaccination drive 2nd phase: you have to pay this much for vaccine shots at private hospitals in gujarat,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,You_Deeptech,"Surat, India",54,False,,0,
985,Feb 27,1.37e+18,covid vaccines at pvt centers to cost rs 250/- positive move by to put cap on the pricing.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,5,"nashik,nashikindustrygroup,COVID19,COVISHIELD,covaccin",NashikIndustry,nashik,664,False,,0,
986,Feb 27,1.37e+18,"for more visit, facebook bans vaccine misinformation, provides covid-19 jab advice facebook has said it will direct users on where and how to get","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",0,0,news,EduguruWeb,"New Delhi, India",127,False,,1,
987,Feb 27,1.37e+18,"private hospitals can charge up to ₹250 ($3.40) per dose of covid-19 vaccine, official sources said on saturday","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",11,71,,WIONews,India,310980,True,,0,
988,Feb 27,1.37e+18,"the cost of the vaccine at private hospitals has been capped at rs 250 per dose, including rs 100 as service charge: ani quoting official sources vaccination at government facilities will be free of cost.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",7,131,COVID19,otvnews,"Bhubaneswar, India",643900,True,,0,
989,Feb 27,1.37e+18,covid vaccine jab capped at rs 250 at private hospitals: government,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,JuvirajAnchil,Bombay,50,False,,0,
990,Feb 27,1.37e+18,making the vaccine affordable is welcome step...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,Aggarwal_Akassh,"Delhi, India",128,False,,1,
991,Feb 27,1.37e+18,phase vaccine shot: 1.2 lakh to be covered daily in | sidnaz blog,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,Sidnaz89586167,India,3,False,,0,
992,Feb 27,1.37e+18,"what about states like kerala, tn, bengal etc that promised free vaccinations. will the concerned state govts directly reimburse the private hospitals for the vaccinations done by/thru them?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"COVID19,vaccine,COVIDVaccination,COVIDVaccine",nairgur,GURGAON,104,False,,0,
993,Feb 27,1.37e+18,vaccine at private hospitals would cost rs 250 only for those over 60 years,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,newsbred,"New Delhi, Delhi",18399,False,,0,
994,Feb 27,1.37e+18,"saturday stories: vaccines will work, the vaccine whisperer hilda bastian, and the secret life of sars-cov2","<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",0,0,,sonali_patodia,"Jalandhar, India",50,False,,1,
995,Feb 27,1.37e+18,breaking! private hospitals can administer vaccine subject to ceiling of rs. 250 per person per dose . list of all these private hospitals has been uploaded on the website of ministry of health and family welfare and national health authority.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,covid19,mishra_abhi,New Delhi,3192,False,,0,
996,Feb 27,1.37e+18,"j&j's one-dose coronavirus vaccine just won critical thumbs-up from an fda panel, paving the way for us authorization","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,6,,BiIndia,"New Delhi, India",91094,True,,1,
997,Feb 27,1.37e+18,'we're together in this fight': pm modi acknowledges after who chief applauds india's vaccine efforts,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,1,,BoseAvinandan,India,944,False,,1,
998,Feb 27,1.37e+18,private hospitals can charge up to ₹250 per dose of covid-19 vaccine : महाराष्ट्र आरोग्य सचिव health secretary dr pradeep vyas told that the service charges wr intimated at the training virtual meeting on co-win 2.0 chaired by ceo nhauh secretary,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,7,Maharashtra,SGattewar_NGP,"Nagpur, India",418,False,,0,
999,Feb 27,1.37e+18,here's how much you may have to pay for covid vaccine shot in private hospitals : rs 250,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,0,,arvindmahajan,mumbai,3615,False,,0,
1000,Feb 27,1.37e+18,good news.. rs 250 for the vaccine from march 1! 1% of the population vaccinated so far. hopefully in the next phase it will be lot faster!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,142,"vaccine,COVID19",GargiRawat,"Delhi, India",98193,True,,1,
1001,Feb 27,1.37e+18,"niti aayog has reportedly promulgated price range of rs 300-500 for covid vaccines ahead of the third phase of vaccination which is set to begin from 1 march. however, the union health ministry would take final call on the proposition.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",17,73,,SwarajyaMag,India,277163,True,,0,
1002,Feb 27,1.37e+18,the vaccination at private hospitals will cost rs 250 per dose. it includes rs 150 for vaccine and rs 100 service charge. two doses at pvt hosps cost rs 500. do note: the vaccination is provided free of cost at government hospitals or vaccination centres,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5,18,"COVID,Telangana",Shiva_THNews,"Hyderabad, Telangana",1905,False,,0,
1003,Feb 27,1.37e+18,private hospitals can charge up to rs 250 per dose of the covid-19 vaccine,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,BuzinessBytes,Noida,774,False,,1,
1004,Feb 27,1.37e+18,private hospitals can charge rs. 250 per dose of covid-19 vaccine: this includes service charges.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,BarodaOnline,Vadodara,91,False,,0,
1005,Feb 27,1.37e+18,we need vaccine for racist people too. racism is not an opinion,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,RassismusBeiBayern3,JhopeIsMyLove6,India,91,False,,-1,
1006,Feb 27,1.37e+18,"at private hospitals capped at rs 250 per dose and total 500 rupees per person but if people have to pay then they would like to pay even more for their choice of vaccine from pfizer, moderna or sputnik with more than 90% efficacy.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,COVID19Vaccine,amitkumarz,India,12324,False,,0,
1007,Feb 27,1.37e+18,'do not let your guards down': centre asks states to deal covid-19 violations firmly,"<a href=""https://www.thehealthsite.com/"" rel=""nofollow"">The Healthsite</a>",0,0,"Coronavirus,COVID",HealthSite4U,Mumbai,4441,False,,-1,
1008,Feb 27,1.37e+18,covid-19 vaccine at personal hospitals more likely to price rs 300-500. details,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,Ajeet_Mishra_,Mumbai,199,False,,0,
1009,Feb 27,1.37e+18,: the vaccine rate has been fixed at rs250 per dose per person including service fee. following communication received by telangana health officials,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",53,99,Alert,DonitaJose,"Hyderabad, India",8551,True,,0,
1010,Feb 27,1.37e+18,price of covid19 vaccine in gujarat will be rs 250 in private hospitals and it will be provided free of cost in govt hospital across the state: gujarat dy cm nitin patel,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",14,108,,MyVadodara,Vadodara,18729,False,,1,
1011,Feb 27,1.37e+18,covid-19 maharashtra update: lockdown extended in amravati till march 8 - moneycontrol,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,False,,0,
1012,Feb 27,1.37e+18,"how to register for the kovid-19 vaccine on the co-win app, learn the entire way","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,kultejas18,Pune,1297,False,,1,
1013,Feb 27,1.37e+18,"the cost of the covid19 vaccine at private hospitals has been capped at rs 250 per dose, including rs 100 as service charge: official sources. vaccination at government facilities will be free of cost - ani","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,1,"Vaccine,Coronavirus,Covid19",NewsMobileIndia,India,16442,True,,1,
1014,Feb 27,1.37e+18,"the vaccine will be given free of cost at government hospitals, while people will need to pay for it at private facilities.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,6,Covid19,BloombergQuint,"Mumbai, India",209106,True,,1,
1015,Feb 27,1.37e+18,"covid-19 vaccination at private hospitals in india capped at rs 250 per dose, government hospitals to provide free vaccine: reports","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,3,"COVID19Vaccination,India,PrivateHospitals,Coronavirus,COVID19",latestly,"Mumbai, India",68492,True,,1,
1016,Feb 27,1.37e+18,| covid vaccine price will be fixed at rs 250/dose. there will be no capping of prices: sources.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,3,Breaking,arun_maddhesia,"Mumbai, India",5,False,,0,
1017,Feb 27,1.37e+18,i haven’t had vaccine since was like 6yrs old. faint at the sight of needles soooo it’s gonna be real fun year sat inside my room alone alll day every dayyy if vaccine passports become thing jk travelling is my fav thing and i’m gonna die ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,a1iceharman,in bed ,839,False,,0,
1018,Feb 27,1.37e+18, private hospitals in india will charge ₹ 250 for each dose of covid vaccine .,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,Siddharth_PB,Bharat ,12,False,,0,
1019,Feb 27,1.37e+18,vaccination will be free of charge at the government centres.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"COVID19,COVIDVaccine,COVIDVaccination",indiacom,India,14701,True,,1,
1020,Feb 27,1.37e+18,"in rural areas it will be tough accepted... but in cities, steps can be taken (for govt hospitals). for that dynamic co-ordination and system is required... what is the status of vaccine administered to health/frontline warriors as of now in rural india??","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,aniket1897,Bharat,874,False,,0,
1021,Feb 27,1.37e+18,an effective vaccine is the first step towards the end of the deadly disease- covid 19 and that has already been rolled out globally. but the days of having the precautions isn’t over yet.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"CovidVaccine,Covid,Immunity,wearmask,physicaldistancing,Covid19,vaccine",lifeatgenome,India,1281,False,,1,
1022,Feb 27,1.37e+18,.have the privilege of knowing fso (asia desk) of the antigua and barbuda. babu posted his video taking his jab of the covid vaccine. posting ss of the vid and our convo.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,4,"India,Antigua,Caricom",LeoHunts,India,1412,False,,0,
1023,Feb 27,1.37e+18,covid-19 vaccine in private hospitals to be capped at rs 250 per dose; know the cost break-up,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,3,,BureaucracyBuzz,Mumbai,13595,False,,0,
1024,Feb 27,1.37e+18,"the cost of the vaccine at private hospitals has been capped at rs 250 per dose, including rs 100 as service charge. vaccination at government facilities will be free of cost.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,5,"COVID19,VaccinationDrive",AnmolSharma_ANI,"Bhubaneshwar, India",293,False,,0,
1025,Feb 27,1.37e+18,covid19 vaccine @ rs.250/- per dose at private hospitals,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,AMITKUM79133357,Delhi,8,False,,0,
1026,Feb 27,1.37e+18,"the cost of the vaccine at private hospitals has been capped at rs 250 per dose, including rs 100 as service charge: official sources vaccination at government facilities will be free of cost.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,3,COVID19,Indsamachar,India,15937,False,,0,
1027,Feb 27,1.37e+18,is the vaccine free in kerala?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,adith_sure,India,208,False,,0,
1028,Feb 27,1.37e+18,coronavirus latest updates: covid vaccine may cost rs 250 per dose in private hospitals| india today - india today,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0,1,,KnowledgeStall,"New Delhi, India",63,False,,0,
1029,Feb 27,1.37e+18,"you are between 45-59 & hv either diabetes or hypertension,you don't qualify fr bt if you are on treatment fr both, you do. finalizes list of underlying conditions tht wl make 45 +ppl eligible fr vaccine from monday","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4,3,"Imp,COVID19Vaccine,COVID19",SumiSukanya,"New Delhi, India",1883,False,,0,
1030,Feb 27,1.37e+18,covid-19 vaccine to cost rs 250/dose in private hospitals: reports,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,3,,coolchandan62,"Muradnagar, India",112,False,,0,
1031,Feb 27,1.37e+18,rs 250 to be charged for covid-19 vaccines in private hospitals: government,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3,"COVIDVaccine,VaccinationDrive",SeeLatest,New Delhi,346,False,,-1,
1032,Feb 27,1.37e+18,pay rs 250 for covishield vaccine at private hospitals from march 1 onwards.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,17,,TaruniGandhi,Chandigarh,2208,False,,0,
1033,Feb 27,1.37e+18,trial for moderna’s covid variant vaccine begins in march: fauci,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,AjayStfc,india,253,False,,0,
1034,Feb 27,1.37e+18,price of vaccine in will be rs 250 in private hospitals and it will be provided free of cost in govt hospital across the state: gujarat dy cm nitin patel,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,4,"COVID19,Gujarat,COVIDVaccination",niyatiparikhTOI,Ahmedabad,781,False,,0,
1035,Feb 27,1.37e+18,"senior citizens can now register on-site, get covid-19 vaccine. details here - ndtv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,Subhasi09049612,"Haora, India",251,False,,1,
1036,Feb 27,1.37e+18,covid-19 lockdown extended in maharashtra's amaravati till march 8 amid rising covid-19 cases,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,"COVID19,COVID19Lockdown,Coronavirus,CoronavirusOutbreak,Amaravati",latestly,"Mumbai, India",68492,True,,0,
1037,Feb 27,1.37e+18,"covid-19: canada to receive 500,000 doses of sii’s covishield vaccine on march 3-ht. strong support to the deal by both govts, ⁦ ⁦ ⁦","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,61,VaccineMaitri,Ajaybis,"New Delhi, India",16564,False,,1,
1038,Feb 27,1.37e+18,"net brand cold chain equipment and vaccine carriers ensures the safety, efficacy or quality of the products distributed/transported.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,5,,narangmedical,"New Delhi, India",1309,False,,1,
1039,Feb 27,1.37e+18,india covaxin: some bhopal slum residents thought they were being vaccinated against covid-19 but were part of clinical trials,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",2,0,,TPM_NEWS,"Mumbai, India",1614,False,,0,
1040,Feb 27,1.37e+18,coronavirus live updates: vaccine to cost rs 250 in gujarat private hospitals times of india,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,False,,0,
1041,Feb 27,1.37e+18,centre fixes covid-19 vaccine price at rs 250 per dose - moneycontrol,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,False,,1,
1042,Feb 27,1.37e+18,my extended family thinks am too excited about vaccine & thus keep updating them. while all do this dare the bhakts to go & be the beneficiary of the one & only modi decision which affects them in real sense.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,"CoronaVaccine,Covaxin",KunwarShreyasi,"New Delhi, India",63,False,,1,
1043,Feb 27,1.37e+18,govt fixes covid vaccine price at rs 250 shot for pvt hospitals: report - business standard govt fixes covid vaccine price at rs 250 shot for pvt hospitals: report business standard,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,False,,1,
1044,Feb 27,1.37e+18,"to cost rs 250 (rs 100 processing charge + rs 150 vaccine cost) at private vaccination centres in said state deputy chief minister. in all, gujarat would have 2,050 government and 534 private-run vaccination centres","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"COVIDー19,COVIDVaccination,Gujarat",parthshastriTOI,Ahmedabad,875,False,,0,
1045,Feb 27,1.37e+18,now covid vaccine will be available to private store at rs250,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"GoodNews,COVID,vaccine",naushad11nd,"New Delhi, India",380,False,,0,
1046,Feb 27,1.37e+18,hungarian prez receives covid vaccine jab,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,timesofrepublic,Mumbai,128,False,,1,
1047,Feb 27,1.37e+18,queen elizabeth ii said stop being selfish and “think of others rather than yourselves” and get covid-19 vaccine. she joins list of famous people such as elton john and actor michael caine in encouraging the public to get vaccinated.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,,Indsamachar,India,15937,False,,1,
1048,Feb 27,1.37e+18,covid-19 in new zealand: new lockdown announced in auckland; city moved to alert level 3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"NewZealand,Coronavirus",fpjindia,India,21163,True,,0,
1049,Feb 27,1.37e+18,stockpiling covid-19 vaccine threatens covax supply: who,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0,0,,snehapatilnsk,"Nashik, India",281,False,,1,
1050,Feb 27,1.37e+18,"president of guatemala, thanks pm for donating 200k doses of vaccine to guatemala.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,7,"Covishield,VaccineMaitri",DDIndialive,"New Delhi, India",40917,True,,1,
1051,Feb 27,1.37e+18,"coronavirus in gujarat: price of vaccine will be rs 250 in private hospitals, says deputy cm nitin patel","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3,"Coronavirus,CoronaVaccine,Gujarat,Vaccine,India",fpjindia,India,21163,True,,0,
1052,Feb 27,1.37e+18,"next phase of vaccine drive to focus on seniors, those with co-morbidities","<a href=""https://contentstudio.io"" rel=""nofollow"">ContentStudio.io</a>",0,0,,TheFederal_in,India,6300,False,,0,
1053,Feb 27,1.37e+18,mumbai: fir against 3 marriage halls for violating covid-19 rules,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,0,"Mumbai,Marriage,Hall,Coronavirus,COVID19,Pandemic",latestly,"Mumbai, India",68492,True,,-1,
1054,Feb 27,1.37e+18,"price of covid-19 vaccine in private hospitals in gujarat will be rs 250, says deputy cm nitin patel","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,"COVID19Vaccine,COVID19Vaccination,Coronavirus,Gujarat,NitinPatel",latestly,"Mumbai, India",68492,True,,0,
1055,Feb 27,1.37e+18,"another important step in the direction of corona free india the second phase of vaccination for the corona vaccine will begin on march 1. in this, more than 10 crore people above 60 years of age and those above 45 years who have any other disease will be vaccinated.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,Kumargaurav5494,Muzaffarpur,80,False,,0,
1056,Feb 27,1.37e+18,price of vaccine in will be rs 250 in private hospitals and it will be provided free of cost in govt hospital across the state: gujarat dy cm nitin patel (ani),"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,3,"COVID19,Gujarat",ArgusNews_in,Bhubaneswar,402,False,,0,
1057,Feb 27,1.37e+18,"if vaccine price fixed at rs 250 per dose at private hospitals and free of cost at government hospitals, the english speaking executives (who form the neo middle-class) of india would rush to private hospitals because they don't trust the government but lead the cheer for modi.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,mesushovan,India,756,False,,-1,
1058,Feb 27,1.37e+18,how much will vaccine cost at private hospitals? here’s what govt says – hindustan times,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,reuelek,"Hyderabad, Telangana, India",138,False,,0,
1059,Feb 27,1.37e+18,govt fixes vaccine price at rs 250 shot for private hospitals: report,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,more2417,"Mumbai, India",10,False,,0,
1060,Feb 27,1.37e+18,how much will vaccine cost at private hospitals? here's what govt says hindustan times,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,False,,0,
1061,Feb 27,1.37e+18,"vaccine price in gujarat: rs 250 at private hospitals, says nitin patel","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6,21,Covid,FinancialXpress,"New Delhi, India",712888,True,,0,
1062,Feb 27,1.37e+18,cabinet secy rajiv gauba reviews surge in covid-19 cases,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,32,COVID19,otvnews,"Bhubaneswar, India",643900,True,,1,
1063,Feb 27,1.37e+18,india to send second batch of medicines to palestine as covid-19 assistance: india at un,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,3,"India,UN,Palestine,Covid19,Coronavirus,CoronaVirusUpdates,Vaccinationdrive",HealthwireMedia,"New Delhi, India",4971,True,,0,
1064,Feb 27,1.37e+18,sources- the cost of corona vaccine in pvt hospitals has been fixed at rs 250.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",137,1106,,brijeshpandey27,New Delhi,2184,False,,0,
1065,Feb 27,1.37e+18,explained: new covid-19 strains in india via,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,3,,govindethiraj,"Mumbai, India",21932,True,,1,
1066,Feb 27,1.37e+18,"the white van arrived in slum areas of bhopal, city in central india, blasting message over the speaker system that seemed too good to refuse: ""come and take the coronavirus vaccine and get 750 rupees ($10)."" -","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,HappensOnlyInIndia,iamssk,India,392,False,,0,
1067,Feb 27,1.37e+18,price of vaccine in gujarat will be rs 250 in private hospitals and it will be provided free of cost in govt hospital across the state: gujarat dy cm nitin patel (ani),"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,1,COVID19,himalayan_mail,"Jammu, Jammu And Kashmir",2296,False,,0,
1068,Feb 27,1.37e+18,over one crore 42 lakh doses of covid-19 vaccine administered in country so far; national recovery rate stands at 97.14 per cent – all india radio,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,reuelek,"Hyderabad, Telangana, India",138,False,,0,
1069,Feb 27,1.37e+18,"canada approves astrazeneca’s covid-19 shot, 500,000 doses … – thomson reuters foundation","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,reuelek,"Hyderabad, Telangana, India",138,False,,1,
1070,Feb 27,1.37e+18,"the price of the covid19 vaccine in gujarat will be rs 250 in private hospitals and will be provided free of cost in govt hospital across the state, said gujarat dy cm nitin patel.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"CoronaVaccine,coronavirusindia,Corona",NewsNowNation,India,284,False,,0,
1071,Feb 27,1.37e+18,the cost of the vaccine on pvt hospitals has been fixed at rs 250/- . (150 vaccine cost+100 service charges),"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,"CoronaVaccine,Covishield,Covaxin",Ibn7Kunal,"New Delhi, India",133,False,,0,
1072,Feb 27,1.37e+18,price of covid19 vaccine in gujarat will be rs 250 in private hospitals and it will be provided free of cost in govt hospital across the state: gujarat dy cm nitin patel (file pic),"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,1,,Indsamachar,India,15937,False,,1,
1073,Feb 27,1.37e+18,private hospitals can charge up to [rs₹250] per dose of coronavirus covid-19 vaccine,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,sk_saluja,New Delhi India ,1004,False,,1,
